timestamp,temperature,context_temperature,date (Asia/Kolkata)
1693844205042,29.9,{},2023-09-04 21:46:45.042000+05:30
1693843823245,29.9,{},2023-09-04 21:40:23.245000+05:30
1693843441545,0.0,{},2023-09-04 21:34:01.545000+05:30
1693843060833,29.799999,{},2023-09-04 21:27:40.833000+05:30
1693842677943,29.9,{},2023-09-04 21:21:17.943000+05:30
1693757257944,29.9,{},2023-09-03 21:37:37.944000+05:30
1693756876148,30.200001,{},2023-09-03 21:31:16.148000+05:30
1693756494308,30.0,{},2023-09-03 21:24:54.308000+05:30
1693756112485,29.9,{},2023-09-03 21:18:32.485000+05:30
1693755730654,30.200001,{},2023-09-03 21:12:10.654000+05:30
1693755348809,30.299999,{},2023-09-03 21:05:48.809000+05:30
1693754966962,30.5,{},2023-09-03 20:59:26.962000+05:30
1693754585041,30.5,{},2023-09-03 20:53:05.041000+05:30
1693754203164,30.6,{},2023-09-03 20:46:43.164000+05:30
1693753821325,30.700001,{},2023-09-03 20:40:21.325000+05:30
1693753439382,30.6,{},2023-09-03 20:33:59.382000+05:30
1693753057476,30.6,{},2023-09-03 20:27:37.476000+05:30
1693752675566,30.799999,{},2023-09-03 20:21:15.566000+05:30
1693752293880,30.799999,{},2023-09-03 20:14:53.880000+05:30
1693751911737,30.799999,{},2023-09-03 20:08:31.737000+05:30
1693751529801,30.700001,{},2023-09-03 20:02:09.801000+05:30
1693751147935,30.700001,{},2023-09-03 19:55:47.935000+05:30
1693750765961,30.9,{},2023-09-03 19:49:25.961000+05:30
1693750384058,31.0,{},2023-09-03 19:43:04.058000+05:30
1693750002107,31.299999,{},2023-09-03 19:36:42.107000+05:30
1693749620655,31.6,{},2023-09-03 19:30:20.655000+05:30
1693749238270,31.700001,{},2023-09-03 19:23:58.270000+05:30
1693748860081,31.700001,{},2023-09-03 19:17:40.081000+05:30
1693748476041,31.6,{},2023-09-03 19:11:16.041000+05:30
1693748091822,31.5,{},2023-09-03 19:04:51.822000+05:30
1693747709764,31.700001,{},2023-09-03 18:58:29.764000+05:30
1693747327592,32.200001,{},2023-09-03 18:52:07.592000+05:30
1693746945393,32.099998,{},2023-09-03 18:45:45.393000+05:30
1693746563456,32.200001,{},2023-09-03 18:39:23.456000+05:30
1693746180881,32.599998,{},2023-09-03 18:33:00.881000+05:30
1693745798543,33.0,{},2023-09-03 18:26:38.543000+05:30
1693745416583,33.400002,{},2023-09-03 18:20:16.583000+05:30
1693745033768,33.700001,{},2023-09-03 18:13:53.768000+05:30
1693744651151,34.0,{},2023-09-03 18:07:31.151000+05:30
1693744268799,34.400002,{},2023-09-03 18:01:08.799000+05:30
1693743886079,34.400002,{},2023-09-03 17:54:46.079000+05:30
1693743503525,34.400002,{},2023-09-03 17:48:23.525000+05:30
1693743120970,34.5,{},2023-09-03 17:42:00.970000+05:30
1693742738348,34.799999,{},2023-09-03 17:35:38.348000+05:30
1693742355741,35.0,{},2023-09-03 17:29:15.741000+05:30
1693741973071,34.900002,{},2023-09-03 17:22:53.071000+05:30
1693741590522,34.900002,{},2023-09-03 17:16:30.522000+05:30
1693741208277,35.200001,{},2023-09-03 17:10:08.277000+05:30
1693740825053,35.200001,{},2023-09-03 17:03:45.053000+05:30
1693740450461,35.200001,{},2023-09-03 16:57:30.461000+05:30
1693740067545,35.099998,{},2023-09-03 16:51:07.545000+05:30
1693739684820,35.400002,{},2023-09-03 16:44:44.820000+05:30
1693739302114,35.599998,{},2023-09-03 16:38:22.114000+05:30
1693738919354,36.0,{},2023-09-03 16:31:59.354000+05:30
1693738536565,36.700001,{},2023-09-03 16:25:36.565000+05:30
1693738153731,37.0,{},2023-09-03 16:19:13.731000+05:30
1693737770748,37.099998,{},2023-09-03 16:12:50.748000+05:30
1693737387753,36.799999,{},2023-09-03 16:06:27.753000+05:30
1693737005054,36.5,{},2023-09-03 16:00:05.054000+05:30
1693736622182,36.299999,{},2023-09-03 15:53:42.182000+05:30
1693736239022,36.799999,{},2023-09-03 15:47:19.022000+05:30
1693735856078,37.200001,{},2023-09-03 15:40:56.078000+05:30
1693735473096,38.099998,{},2023-09-03 15:34:33.096000+05:30
1693735089984,38.5,{},2023-09-03 15:28:09.984000+05:30
1693734706854,38.5,{},2023-09-03 15:21:46.854000+05:30
1693734323620,38.5,{},2023-09-03 15:15:23.620000+05:30
1693733865221,38.0,{},2023-09-03 15:07:45.221000+05:30
1693733482074,38.0,{},2023-09-03 15:01:22.074000+05:30
1693733099017,38.200001,{},2023-09-03 14:54:59.017000+05:30
1693732716192,38.5,{},2023-09-03 14:48:36.192000+05:30
1693732332654,38.400002,{},2023-09-03 14:42:12.654000+05:30
1693731283413,38.799999,{},2023-09-03 14:24:43.413000+05:30
1693730902157,38.5,{},2023-09-03 14:18:22.157000+05:30
1693730517214,38.400002,{},2023-09-03 14:11:57.214000+05:30
1693730134056,38.5,{},2023-09-03 14:05:34.056000+05:30
1693729750968,38.5,{},2023-09-03 13:59:10.968000+05:30
1693729367845,37.599998,{},2023-09-03 13:52:47.845000+05:30
1693728984783,38.0,{},2023-09-03 13:46:24.783000+05:30
1693728601897,37.599998,{},2023-09-03 13:40:01.897000+05:30
1693728218811,37.5,{},2023-09-03 13:33:38.811000+05:30
1693727835992,38.0,{},2023-09-03 13:27:15.992000+05:30
1693727453857,38.0,{},2023-09-03 13:20:53.857000+05:30
1693727069901,37.0,{},2023-09-03 13:14:29.901000+05:30
1693726686928,36.400002,{},2023-09-03 13:08:06.928000+05:30
1693726304059,37.299999,{},2023-09-03 13:01:44.059000+05:30
1693725921199,37.200001,{},2023-09-03 12:55:21.199000+05:30
1693725538216,37.599998,{},2023-09-03 12:48:58.216000+05:30
1693725155254,37.299999,{},2023-09-03 12:42:35.254000+05:30
1693724775802,36.599998,{},2023-09-03 12:36:15.802000+05:30
1693724389474,0.0,{},2023-09-03 12:29:49.474000+05:30
1693675892290,30.0,{},2023-09-02 23:01:32.290000+05:30
1693675511068,29.9,{},2023-09-02 22:55:11.068000+05:30
1693675128747,29.9,{},2023-09-02 22:48:48.747000+05:30
1693674754979,29.799999,{},2023-09-02 22:42:34.979000+05:30
1693674375244,29.799999,{},2023-09-02 22:36:15.244000+05:30
1693673991502,29.799999,{},2023-09-02 22:29:51.502000+05:30
1693673609767,29.700001,{},2023-09-02 22:23:29.767000+05:30
1693673228167,29.9,{},2023-09-02 22:17:08.167000+05:30
1693672846253,29.9,{},2023-09-02 22:10:46.253000+05:30
1693672464503,30.0,{},2023-09-02 22:04:24.503000+05:30
1693672082752,29.9,{},2023-09-02 21:58:02.752000+05:30
1693671701011,30.0,{},2023-09-02 21:51:41.011000+05:30
1693671319199,30.0,{},2023-09-02 21:45:19.199000+05:30
1693670939377,30.0,{},2023-09-02 21:38:59.377000+05:30
1693670557411,30.0,{},2023-09-02 21:32:37.411000+05:30
1693670173808,30.4,{},2023-09-02 21:26:13.808000+05:30
1693669792004,30.5,{},2023-09-02 21:19:52.004000+05:30
1693669410121,30.6,{},2023-09-02 21:13:30.121000+05:30
1693669028281,30.6,{},2023-09-02 21:07:08.281000+05:30
1693668646574,30.700001,{},2023-09-02 21:00:46.574000+05:30
1693668266705,30.700001,{},2023-09-02 20:54:26.705000+05:30
1693667883013,30.700001,{},2023-09-02 20:48:03.013000+05:30
1693667500739,30.700001,{},2023-09-02 20:41:40.739000+05:30
1693667118858,30.6,{},2023-09-02 20:35:18.858000+05:30
1693666738954,30.5,{},2023-09-02 20:28:58.954000+05:30
1693666355190,30.799999,{},2023-09-02 20:22:35.190000+05:30
1693665973208,30.9,{},2023-09-02 20:16:13.208000+05:30
1693665591325,30.9,{},2023-09-02 20:09:51.325000+05:30
1693665211125,30.700001,{},2023-09-02 20:03:31.125000+05:30
1693664827510,30.700001,{},2023-09-02 19:57:07.510000+05:30
1693664445655,30.6,{},2023-09-02 19:50:45.655000+05:30
1693664063749,30.9,{},2023-09-02 19:44:23.749000+05:30
1693663682194,30.9,{},2023-09-02 19:38:02.194000+05:30
1693663299953,31.0,{},2023-09-02 19:31:39.953000+05:30
1693662918175,31.200001,{},2023-09-02 19:25:18.175000+05:30
1693662536010,31.5,{},2023-09-02 19:18:56.010000+05:30
1693662154073,31.5,{},2023-09-02 19:12:34.073000+05:30
1693661772072,31.5,{},2023-09-02 19:06:12.072000+05:30
1693661390136,31.6,{},2023-09-02 18:59:50.136000+05:30
1693661008022,31.5,{},2023-09-02 18:53:28.022000+05:30
1693660625993,31.6,{},2023-09-02 18:47:05.993000+05:30
1693660244250,31.5,{},2023-09-02 18:40:44.250000+05:30
1693659870319,31.6,{},2023-09-02 18:34:30.319000+05:30
1693659487734,31.6,{},2023-09-02 18:28:07.734000+05:30
1693659105552,31.700001,{},2023-09-02 18:21:45.552000+05:30
1693658723490,31.5,{},2023-09-02 18:15:23.490000+05:30
1693658341291,31.5,{},2023-09-02 18:09:01.291000+05:30
1693657959141,31.4,{},2023-09-02 18:02:39.141000+05:30
1693657577083,31.0,{},2023-09-02 17:56:17.083000+05:30
1693657194936,30.299999,{},2023-09-02 17:49:54.936000+05:30
1693564702447,39.5,{},2023-09-01 16:08:22.447000+05:30
1693564318844,39.5,{},2023-09-01 16:01:58.844000+05:30
1693563935821,39.400002,{},2023-09-01 15:55:35.821000+05:30
1693563552615,39.299999,{},2023-09-01 15:49:12.615000+05:30
1693563170512,39.0,{},2023-09-01 15:42:50.512000+05:30
1693562785407,39.200001,{},2023-09-01 15:36:25.407000+05:30
1693562402149,38.799999,{},2023-09-01 15:30:02.149000+05:30
1693562018840,38.5,{},2023-09-01 15:23:38.840000+05:30
1693561636394,39.099998,{},2023-09-01 15:17:16.394000+05:30
1693561252328,39.5,{},2023-09-01 15:10:52.328000+05:30
1693560868953,39.400002,{},2023-09-01 15:04:28.953000+05:30
1693560485633,39.099998,{},2023-09-01 14:58:05.633000+05:30
1693560102407,38.799999,{},2023-09-01 14:51:42.407000+05:30
1693559719430,38.5,{},2023-09-01 14:45:19.430000+05:30
1693559335959,38.0,{},2023-09-01 14:38:55.959000+05:30
1693558953058,37.299999,{},2023-09-01 14:32:33.058000+05:30
1693558569734,38.5,{},2023-09-01 14:26:09.734000+05:30
1693558188222,39.299999,{},2023-09-01 14:19:48.222000+05:30
1693557803467,39.200001,{},2023-09-01 14:13:23.467000+05:30
1693557420095,39.200001,{},2023-09-01 14:07:00.095000+05:30
1693557037039,38.799999,{},2023-09-01 14:00:37.039000+05:30
1693556653743,38.0,{},2023-09-01 13:54:13.743000+05:30
1693556270491,37.0,{},2023-09-01 13:47:50.491000+05:30
1693555888288,36.5,{},2023-09-01 13:41:28.288000+05:30
1693555504841,36.700001,{},2023-09-01 13:35:04.841000+05:30
1693555121735,37.200001,{},2023-09-01 13:28:41.735000+05:30
1693554738851,36.5,{},2023-09-01 13:22:18.851000+05:30
1693467112230,38.5,{},2023-08-31 13:01:52.230000+05:30
1693466730007,38.400002,{},2023-08-31 12:55:30.007000+05:30
1693466345957,38.099998,{},2023-08-31 12:49:05.957000+05:30
1693465968883,38.0,{},2023-08-31 12:42:48.883000+05:30
1693465579826,37.700001,{},2023-08-31 12:36:19.826000+05:30
1693465196812,37.099998,{},2023-08-31 12:29:56.812000+05:30
1693464813876,37.599998,{},2023-08-31 12:23:33.876000+05:30
1693464430937,37.099998,{},2023-08-31 12:17:10.937000+05:30
1693464047995,36.900002,{},2023-08-31 12:10:47.995000+05:30
1693463665114,36.900002,{},2023-08-31 12:04:25.114000+05:30
1693463282444,37.0,{},2023-08-31 11:58:02.444000+05:30
1693462899943,36.599998,{},2023-08-31 11:51:39.943000+05:30
1693462524234,36.700001,{},2023-08-31 11:45:24.234000+05:30
1693462133743,36.200001,{},2023-08-31 11:38:53.743000+05:30
1693461751036,36.099998,{},2023-08-31 11:32:31.036000+05:30
1693461368339,35.799999,{},2023-08-31 11:26:08.339000+05:30
1693460985724,35.0,{},2023-08-31 11:19:45.724000+05:30
1693460602933,35.299999,{},2023-08-31 11:13:22.933000+05:30
1693460220586,0.0,{},2023-08-31 11:07:00.586000+05:30
1693400674677,32.799999,{},2023-08-30 18:34:34.677000+05:30
1693400292366,33.200001,{},2023-08-30 18:28:12.366000+05:30
1693399909924,33.400002,{},2023-08-30 18:21:49.924000+05:30
1693399527540,33.5,{},2023-08-30 18:15:27.540000+05:30
1693399145187,33.799999,{},2023-08-30 18:09:05.187000+05:30
1693398762541,34.099998,{},2023-08-30 18:02:42.541000+05:30
1693398380007,34.0,{},2023-08-30 17:56:20.007000+05:30
1693397997475,34.200001,{},2023-08-30 17:49:57.475000+05:30
1693397615057,34.299999,{},2023-08-30 17:43:35.057000+05:30
1693397233557,34.599998,{},2023-08-30 17:37:13.557000+05:30
1693396849942,34.700001,{},2023-08-30 17:30:49.942000+05:30
1693396467366,34.799999,{},2023-08-30 17:24:27.366000+05:30
1693396084803,34.700001,{},2023-08-30 17:18:04.803000+05:30
1693395702732,34.400002,{},2023-08-30 17:11:42.732000+05:30
1693395319706,34.0,{},2023-08-30 17:05:19.706000+05:30
1693394937218,34.0,{},2023-08-30 16:58:57.218000+05:30
1693394555721,34.099998,{},2023-08-30 16:52:35.721000+05:30
1693394172306,34.099998,{},2023-08-30 16:46:12.306000+05:30
1693393789655,34.400002,{},2023-08-30 16:39:49.655000+05:30
1693393407159,34.799999,{},2023-08-30 16:33:27.159000+05:30
1693393024526,35.799999,{},2023-08-30 16:27:04.526000+05:30
1693392641974,35.799999,{},2023-08-30 16:20:41.974000+05:30
1693392259390,35.900002,{},2023-08-30 16:14:19.390000+05:30
1693391878905,35.799999,{},2023-08-30 16:07:58.905000+05:30
1693391493706,35.599998,{},2023-08-30 16:01:33.706000+05:30
1693391110906,36.0,{},2023-08-30 15:55:10.906000+05:30
1693390728338,35.099998,{},2023-08-30 15:48:48.338000+05:30
1693390346120,35.299999,{},2023-08-30 15:42:26.120000+05:30
1693389963037,36.099998,{},2023-08-30 15:36:03.037000+05:30
1693389580023,36.299999,{},2023-08-30 15:29:40.023000+05:30
1693389199007,35.900002,{},2023-08-30 15:23:19.007000+05:30
1693388814450,35.0,{},2023-08-30 15:16:54.450000+05:30
1693388431770,35.0,{},2023-08-30 15:10:31.770000+05:30
1693388049592,35.900002,{},2023-08-30 15:04:09.592000+05:30
1693387666400,36.099998,{},2023-08-30 14:57:46.400000+05:30
1693387283647,36.400002,{},2023-08-30 14:51:23.647000+05:30
1693386900895,36.099998,{},2023-08-30 14:45:00.895000+05:30
1693386518318,36.599998,{},2023-08-30 14:38:38.318000+05:30
1693386135954,37.299999,{},2023-08-30 14:32:15.954000+05:30
1693385752502,37.200001,{},2023-08-30 14:25:52.502000+05:30
1693385369395,37.200001,{},2023-08-30 14:19:29.395000+05:30
1693384986363,37.0,{},2023-08-30 14:13:06.363000+05:30
1693384603473,36.799999,{},2023-08-30 14:06:43.473000+05:30
1693384220750,37.5,{},2023-08-30 14:00:20.750000+05:30
1693383837963,37.599998,{},2023-08-30 13:53:57.963000+05:30
1693383454979,37.099998,{},2023-08-30 13:47:34.979000+05:30
1693383072043,36.900002,{},2023-08-30 13:41:12.043000+05:30
1693382691138,37.200001,{},2023-08-30 13:34:51.138000+05:30
1693382306253,37.0,{},2023-08-30 13:28:26.253000+05:30
1693381923271,36.700001,{},2023-08-30 13:22:03.271000+05:30
1693381540541,36.099998,{},2023-08-30 13:15:40.541000+05:30
1693381157864,36.0,{},2023-08-30 13:09:17.864000+05:30
1693380775113,36.0,{},2023-08-30 13:02:55.113000+05:30
1693380392411,35.700001,{},2023-08-30 12:56:32.411000+05:30
1693380009794,35.099998,{},2023-08-30 12:50:09.794000+05:30
1693379627316,34.200001,{},2023-08-30 12:43:47.316000+05:30
1693379245037,35.5,{},2023-08-30 12:37:25.037000+05:30
1693378864665,35.599998,{},2023-08-30 12:31:04.665000+05:30
1693378482002,35.0,{},2023-08-30 12:24:42.002000+05:30
1693378096866,34.700001,{},2023-08-30 12:18:16.866000+05:30
1693377714444,34.700001,{},2023-08-30 12:11:54.444000+05:30
1693377332043,34.099998,{},2023-08-30 12:05:32.043000+05:30
1693376949378,33.700001,{},2023-08-30 11:59:09.378000+05:30
1693367717134,29.6,{},2023-08-30 09:25:17.134000+05:30
1693367335307,29.299999,{},2023-08-30 09:18:55.307000+05:30
1693366953616,29.0,{},2023-08-30 09:12:33.616000+05:30
1693366571984,28.799999,{},2023-08-30 09:06:11.984000+05:30
1693366190355,28.6,{},2023-08-30 08:59:50.355000+05:30
1693365808738,28.4,{},2023-08-30 08:53:28.738000+05:30
1693365427192,28.299999,{},2023-08-30 08:47:07.192000+05:30
1693365045747,27.9,{},2023-08-30 08:40:45.747000+05:30
1693334922891,28.200001,{},2023-08-30 00:18:42.891000+05:30
1693334159593,28.0,{},2023-08-30 00:05:59.593000+05:30
1693333786059,28.200001,{},2023-08-29 23:59:46.059000+05:30
1693333406236,28.200001,{},2023-08-29 23:53:26.236000+05:30
1693333023003,28.1,{},2023-08-29 23:47:03.003000+05:30
1693332641446,28.5,{},2023-08-29 23:40:41.446000+05:30
1693332259957,28.5,{},2023-08-29 23:34:19.957000+05:30
1693331878337,28.799999,{},2023-08-29 23:27:58.337000+05:30
1693331496768,28.799999,{},2023-08-29 23:21:36.768000+05:30
1693331115782,28.799999,{},2023-08-29 23:15:15.782000+05:30
1693330733688,28.799999,{},2023-08-29 23:08:53.688000+05:30
1693330353563,28.799999,{},2023-08-29 23:02:33.563000+05:30
1693329970403,28.799999,{},2023-08-29 22:56:10.403000+05:30
1693329596788,28.799999,{},2023-08-29 22:49:56.788000+05:30
1693329215213,28.799999,{},2023-08-29 22:43:35.213000+05:30
1693328833696,28.700001,{},2023-08-29 22:37:13.696000+05:30
1693328452021,28.799999,{},2023-08-29 22:30:52.021000+05:30
1693328070527,29.0,{},2023-08-29 22:24:30.527000+05:30
1693327696988,28.9,{},2023-08-29 22:18:16.988000+05:30
1693327324564,28.9,{},2023-08-29 22:12:04.564000+05:30
1693326935913,29.0,{},2023-08-29 22:05:35.913000+05:30
1693326551962,29.200001,{},2023-08-29 21:59:11.962000+05:30
1693326170341,29.1,{},2023-08-29 21:52:50.341000+05:30
1693325788715,29.200001,{},2023-08-29 21:46:28.715000+05:30
1693325407294,29.200001,{},2023-08-29 21:40:07.294000+05:30
1693325025423,29.299999,{},2023-08-29 21:33:45.423000+05:30
1693324643826,29.6,{},2023-08-29 21:27:23.826000+05:30
1693324262087,29.5,{},2023-08-29 21:21:02.087000+05:30
1693323880690,29.5,{},2023-08-29 21:14:40.690000+05:30
1693323498627,29.6,{},2023-08-29 21:08:18.627000+05:30
1693323116972,29.6,{},2023-08-29 21:01:56.972000+05:30
1693322735243,29.700001,{},2023-08-29 20:55:35.243000+05:30
1693322353679,29.799999,{},2023-08-29 20:49:13.679000+05:30
1693321971725,29.700001,{},2023-08-29 20:42:51.725000+05:30
1693321589990,29.799999,{},2023-08-29 20:36:29.990000+05:30
1693321208271,29.6,{},2023-08-29 20:30:08.271000+05:30
1693320826502,29.5,{},2023-08-29 20:23:46.502000+05:30
1693320444785,29.200001,{},2023-08-29 20:17:24.785000+05:30
1693320063113,28.799999,{},2023-08-29 20:11:03.113000+05:30
1693317942882,30.799999,{},2023-08-29 19:35:42.882000+05:30
1693317560974,31.0,{},2023-08-29 19:29:20.974000+05:30
1693317179195,31.1,{},2023-08-29 19:22:59.195000+05:30
1693316797086,31.1,{},2023-08-29 19:16:37.086000+05:30
1693316417346,31.1,{},2023-08-29 19:10:17.346000+05:30
1693316033179,31.299999,{},2023-08-29 19:03:53.179000+05:30
1693315651312,31.5,{},2023-08-29 18:57:31.312000+05:30
1693315048067,31.700001,{},2023-08-29 18:47:28.067000+05:30
1693314666026,31.799999,{},2023-08-29 18:41:06.026000+05:30
1693314286380,32.200001,{},2023-08-29 18:34:46.380000+05:30
1693313901808,32.5,{},2023-08-29 18:28:21.808000+05:30
1693313519678,32.700001,{},2023-08-29 18:21:59.678000+05:30
1693313137499,33.200001,{},2023-08-29 18:15:37.499000+05:30
1693312755255,33.099998,{},2023-08-29 18:09:15.255000+05:30
1693312373028,33.400002,{},2023-08-29 18:02:53.028000+05:30
1693311990733,33.5,{},2023-08-29 17:56:30.733000+05:30
1693311608389,33.599998,{},2023-08-29 17:50:08.389000+05:30
1693311226040,34.0,{},2023-08-29 17:43:46.040000+05:30
1693310843763,34.099998,{},2023-08-29 17:37:23.763000+05:30
1693310461343,34.299999,{},2023-08-29 17:31:01.343000+05:30
1693310078664,34.400002,{},2023-08-29 17:24:38.664000+05:30
1693309696179,34.400002,{},2023-08-29 17:18:16.179000+05:30
1693309313680,34.5,{},2023-08-29 17:11:53.680000+05:30
1693308931176,34.5,{},2023-08-29 17:05:31.176000+05:30
1693308548682,34.400002,{},2023-08-29 16:59:08.682000+05:30
1693308166211,34.200001,{},2023-08-29 16:52:46.211000+05:30
1693307783684,34.200001,{},2023-08-29 16:46:23.684000+05:30
1693307401247,34.5,{},2023-08-29 16:40:01.247000+05:30
1693307018730,34.200001,{},2023-08-29 16:33:38.730000+05:30
1693306636232,34.0,{},2023-08-29 16:27:16.232000+05:30
1693306253963,33.700001,{},2023-08-29 16:20:53.963000+05:30
1693305871483,34.0,{},2023-08-29 16:14:31.483000+05:30
1693305489010,34.400002,{},2023-08-29 16:08:09.010000+05:30
1693305106626,35.0,{},2023-08-29 16:01:46.626000+05:30
1693304726285,35.700001,{},2023-08-29 15:55:26.285000+05:30
1693304341749,35.5,{},2023-08-29 15:49:01.749000+05:30
1693303958910,35.799999,{},2023-08-29 15:42:38.910000+05:30
1693303582671,35.599998,{},2023-08-29 15:36:22.671000+05:30
1693303193727,35.200001,{},2023-08-29 15:29:53.727000+05:30
1693302811131,34.5,{},2023-08-29 15:23:31.131000+05:30
1693302428639,33.700001,{},2023-08-29 15:17:08.639000+05:30
1693302046440,33.5,{},2023-08-29 15:10:46.440000+05:30
1693301663882,33.5,{},2023-08-29 15:04:23.882000+05:30
1693301281592,33.700001,{},2023-08-29 14:58:01.592000+05:30
1693300899310,34.200001,{},2023-08-29 14:51:39.310000+05:30
1693300516736,34.799999,{},2023-08-29 14:45:16.736000+05:30
1693300134523,36.0,{},2023-08-29 14:38:54.523000+05:30
1693299751721,35.200001,{},2023-08-29 14:32:31.721000+05:30
1693299369096,34.400002,{},2023-08-29 14:26:09.096000+05:30
1693298986610,33.5,{},2023-08-29 14:19:46.610000+05:30
1693298604063,34.200001,{},2023-08-29 14:13:24.063000+05:30
1693298221614,34.700001,{},2023-08-29 14:07:01.614000+05:30
1693297839082,34.799999,{},2023-08-29 14:00:39.082000+05:30
1693297456565,34.799999,{},2023-08-29 13:54:16.565000+05:30
1693297074056,34.700001,{},2023-08-29 13:47:54.056000+05:30
1693296691535,34.599998,{},2023-08-29 13:41:31.535000+05:30
1693296309058,33.799999,{},2023-08-29 13:35:09.058000+05:30
1693295926519,34.099998,{},2023-08-29 13:28:46.519000+05:30
1693295544062,34.799999,{},2023-08-29 13:22:24.062000+05:30
1693295161533,35.099998,{},2023-08-29 13:16:01.533000+05:30
1693294779026,34.799999,{},2023-08-29 13:09:39.026000+05:30
1693294396486,34.0,{},2023-08-29 13:03:16.486000+05:30
1693294014001,33.5,{},2023-08-29 12:56:54.001000+05:30
1693293631595,33.700001,{},2023-08-29 12:50:31.595000+05:30
1693293249208,33.400002,{},2023-08-29 12:44:09.208000+05:30
1693292868695,32.400002,{},2023-08-29 12:37:48.695000+05:30
1693292484612,32.0,{},2023-08-29 12:31:24.612000+05:30
1693291365961,33.900002,{},2023-08-29 12:12:45.961000+05:30
1693290983289,33.700001,{},2023-08-29 12:06:23.289000+05:30
1693290600920,32.900002,{},2023-08-29 12:00:00.920000+05:30
1693290219690,33.599998,{},2023-08-29 11:53:39.690000+05:30
1693289836278,32.5,{},2023-08-29 11:47:16.278000+05:30
1693289454252,31.9,{},2023-08-29 11:40:54.252000+05:30
1693289074109,31.0,{},2023-08-29 11:34:34.109000+05:30
1693288689999,31.299999,{},2023-08-29 11:28:09.999000+05:30
1693288307920,31.5,{},2023-08-29 11:21:47.920000+05:30
1693287926179,31.700001,{},2023-08-29 11:15:26.179000+05:30
1693287543911,32.700001,{},2023-08-29 11:09:03.911000+05:30
1693287162731,33.0,{},2023-08-29 11:02:42.731000+05:30
1693286781443,32.599998,{},2023-08-29 10:56:21.443000+05:30
1693286397454,31.700001,{},2023-08-29 10:49:57.454000+05:30
1693286015190,31.200001,{},2023-08-29 10:43:35.190000+05:30
1693285633143,30.9,{},2023-08-29 10:37:13.143000+05:30
1693285251218,31.200001,{},2023-08-29 10:30:51.218000+05:30
1693284869310,31.0,{},2023-08-29 10:24:29.310000+05:30
1693284487357,30.4,{},2023-08-29 10:18:07.357000+05:30
1693284105456,29.799999,{},2023-08-29 10:11:45.456000+05:30
1693283732208,29.700001,{},2023-08-29 10:05:32.208000+05:30
1693283349836,29.5,{},2023-08-29 09:59:09.836000+05:30
1693282968091,29.0,{},2023-08-29 09:52:48.091000+05:30
1693282586382,28.700001,{},2023-08-29 09:46:26.382000+05:30
1693282204877,28.700001,{},2023-08-29 09:40:04.877000+05:30
1693281441324,29.1,{},2023-08-29 09:27:21.324000+05:30
1693250555330,27.0,{},2023-08-29 00:52:35.330000+05:30
1693249800576,27.200001,{},2023-08-29 00:40:00.576000+05:30
1693249419153,27.200001,{},2023-08-29 00:33:39.153000+05:30
1693249037692,27.200001,{},2023-08-29 00:27:17.692000+05:30
1693248656350,27.200001,{},2023-08-29 00:20:56.350000+05:30
1693247893744,27.200001,{},2023-08-29 00:08:13.744000+05:30
1693247512113,27.4,{},2023-08-29 00:01:52.113000+05:30
1693247133906,27.4,{},2023-08-28 23:55:33.906000+05:30
1693246749233,27.5,{},2023-08-28 23:49:09.233000+05:30
1693246375808,27.5,{},2023-08-28 23:42:55.808000+05:30
1693245994363,27.6,{},2023-08-28 23:36:34.363000+05:30
1693245613003,27.6,{},2023-08-28 23:30:13.003000+05:30
1693245231510,27.700001,{},2023-08-28 23:23:51.510000+05:30
1693244850056,27.6,{},2023-08-28 23:17:30.056000+05:30
1693244469687,27.799999,{},2023-08-28 23:11:09.687000+05:30
1693244087130,27.6,{},2023-08-28 23:04:47.130000+05:30
1693243705687,27.799999,{},2023-08-28 22:58:25.687000+05:30
1693243324345,27.799999,{},2023-08-28 22:52:04.345000+05:30
1693242942727,28.0,{},2023-08-28 22:45:42.727000+05:30
1693242561291,27.799999,{},2023-08-28 22:39:21.291000+05:30
1693242179778,27.9,{},2023-08-28 22:32:59.778000+05:30
1693241798270,28.0,{},2023-08-28 22:26:38.270000+05:30
1693241416782,28.0,{},2023-08-28 22:20:16.782000+05:30
1693241035274,28.0,{},2023-08-28 22:13:55.274000+05:30
1693240658353,28.200001,{},2023-08-28 22:07:38.353000+05:30
1693240272277,28.200001,{},2023-08-28 22:01:12.277000+05:30
1693239890765,28.4,{},2023-08-28 21:54:50.765000+05:30
1693239509249,28.4,{},2023-08-28 21:48:29.249000+05:30
1693239127693,28.4,{},2023-08-28 21:42:07.693000+05:30
1693238746741,28.200001,{},2023-08-28 21:35:46.741000+05:30
1693238364629,28.4,{},2023-08-28 21:29:24.629000+05:30
1693237983143,28.4,{},2023-08-28 21:23:03.143000+05:30
1693237601540,28.200001,{},2023-08-28 21:16:41.540000+05:30
1693237220228,28.200001,{},2023-08-28 21:10:20.228000+05:30
1693236838406,28.4,{},2023-08-28 21:03:58.406000+05:30
1693236456890,28.4,{},2023-08-28 20:57:36.890000+05:30
1693236075265,28.5,{},2023-08-28 20:51:15.265000+05:30
1693235693676,28.5,{},2023-08-28 20:44:53.676000+05:30
1693235312378,28.700001,{},2023-08-28 20:38:32.378000+05:30
